paper_id,claim_id,claim_text,claim_location,claim_prominence,method_used,method_rung,claim_rung,gap_score,confidence,hedge_flag,reasoning
2508.21258,2508.21258-05,RelP enables more faithful localization of influential components in large models,abstract,3,Relevance Patching (RelP) with LRP propagation coefficients,2,3,1,5,0,"The method used is Relevance Patching (RelP), which is a gradient-based approximation to activation patching. According to the codebook, activation patching is a Rung 2 (interventional) method, and RelP, while more efficient, still operates within the patching framework and approximates causal effects without establishing counterfactual necessity or uniqueness. Thus, method_rung = 2. The claim states that 'RelP enables more faithful localization of influential components', where 'influential components' implies identifying components that are causally responsible for behavior, and 'faithful localization' suggests it correctly identifies the true underlying mechanism. This constitutes a mechanistic claim about the model's internal causal structure, using language like 'localization of influential components' which aligns with Rung 3 markers such as 'responsible for' or 'controls'. There is no hedging (e.g., 'may', 'suggests'), so hedge_flag = 0. The claim thus makes a Rung 3 mechanistic assertion based on a Rung 2 method, resulting in a +1 overclaim. This is consistent with the IOI circuit paper calibration example where 'the circuit' claims from patching methods were coded as Rung 3."
2512.05865,2512.05865-01,Attention connectivity can be reduced to approximately 0.3% of edges while retaining the original pretraining loss on models up to 1B parameters,abstract,3,sparsity regularisation under constrained-loss objective with activation patching and ablation,2,2,0,5,0,"The claim states that attention connectivity can be reduced to ~0.3% while retaining pretraining loss. The method used involves sparsity regularization during post-training with a constrained-loss objective (GECO algorithm), which constitutes an intervention (Rung 2). The paper validates circuit simplification using activation patching (Rung 2 method). The claim is about retaining performance under intervention, not about mechanistic interpretation of what the sparse components do, so it matches Rung 2. The claim uses 'can be reduced... while retaining' which is causal but not mechanistic (not Rung 3). No hedge words are present."
2512.05865,2512.05865-02,Sparse attention requires roughly three times fewer heads to recover 90% of the clean-model effect compared to the standard model on IOI and Greater-Than tasks,body,1,Activation patching,2,2,0,5,0,"The claim is based on activation patching, which is an interventional method (Rung 2) that measures the causal effect of replacing activations. The claim states that fewer heads are needed to recover the model's behavior, using language like 'recover 90% of the clean-model effect', which aligns with causal sufficiency—i.e., the ability of a set of components to produce the behavior. This is consistent with Rung 2 causal claims (e.g., 'is sufficient for', 'can produce'). There is no use of mechanistic or uniqueness language (e.g., 'the circuit', 'encodes', 'performs'), so it does not rise to Rung 3. The claim is stated definitively without hedging words like 'may' or 'suggests', hence hedge_flag=0. The method and claim are well-aligned, with no overclaiming."
2512.05865,2512.05865-03,Sparse-attention models require 50-100x fewer edges to reach 90% of the cumulative single-instance effect on circuit discovery tasks,body,1,Activation patching,2,2,0,5,0,"The claim is based on activation patching experiments shown in Figure 5, which is an interventional method (Rung 2). The claim states that sparse models require fewer edges to explain 90% of the model's behavior, using the phrase 'cumulative single-instance effect' which refers to the measured causal effect from patching. This is a causal sufficiency claim (Rung 2), not a mechanistic one, as it doesn't assert what the model 'encodes' or 'represents' but rather reports the measured effect size. The claim matches the method rung exactly, with no overclaiming. The evidence comes directly from the activation patching results in Figure 5, which shows 5.4x to 97x reduction in edges needed."
2512.05865,2512.05865-04,Local sparsity cascades into global circuit simplification: task-specific circuits involve far fewer components with up to 100x fewer edges,abstract,3,Activation patching,2,3,1,5,0,"The claim 'task-specific circuits involve far fewer components with up to 100x fewer edges' is a mechanistic claim (Rung 3) because it asserts the existence and structure of 'circuits'—a term implying a defined computational mechanism. The use of 'circuit' without qualification (e.g., 'a circuit' vs. 'the circuit') still implies a specific, discoverable structure, aligning with Rung 3 per the codebook's decision tree for 'the circuit'. The method used to support this claim is activation patching (Section 4.2), which is interventional (Rung 2) as it measures causal effects by replacing activations. There is no evidence of counterfactual testing or uniqueness proofs (Rung 3 methods). Thus, claim_rung (3) > method_rung (2), indicating overclaiming. The claim is stated definitively with no hedging (e.g., 'may', 'suggests'), so hedge_flag=0. Confidence is high (5) due to clear method description and unambiguous linguistic markers ('circuit', 'components', 'edges') in a prominent location (abstract)."
2512.05865,2512.05865-05,The internal information flow of dense models is diffused across many attention edges whereas sparse post-training consolidates information flow into a small number of edges,body,1,Activation patching,2,3,1,5,0,"The claim states that sparse post-training 'consolidates information flow into a small number of edges', which is a mechanistic claim about how the model computes (Rung 3), using verbs like 'consolidates' and 'information flow' that imply a functional, causal mechanism. The method used to support this claim is activation patching (e.g., in Figures 4 and 5), which is an interventional method (Rung 2) that measures causal sufficiency by patching activations. However, it does not establish the full counterfactual mechanism or uniqueness of the pathway, so the claim overreaches the method by one rung. The claim is stated definitively without hedging (e.g., 'suggests' or 'may'), hence hedge_flag=0. This matches the common overclaim pattern of using Rung 2 methods to support Rung 3 mechanistic narratives."
2512.05794,2512.05794-01,TopK SAEs can reveal biologically meaningful latent features but high feature-concept correlation does not guarantee causal control over generation,abstract,3,Linear probing and activation patching (steering),2,2,0,5,1,"The claim states that 'high feature-concept correlation does not guarantee causal control over generation,' which contrasts correlational evidence (Rung 1) with causal control (Rung 2). The methods used in the paper include linear probing (Rung 1) to establish feature-concept correlation and steering (activation intervention, Rung 2) to test causal control. The claim is therefore making a Rung 2 assertion about the limitations of Rung 1 methods. The use of 'does not guarantee' is a hedge, hence hedge_flag=1. The claim is explicitly supported by steering experiments (e.g., Figure 3 showing lack of predictable steering), placing it at Rung 2 rather than Rung 3, as it does not assert a full mechanistic account or uniqueness. Confidence is high due to clear method-claim alignment in the abstract and results."
2512.05794,2512.05794-02,Ordered SAEs impose an hierarchical structure that reliably identifies steerable features,abstract,3,Ordered SAEs with steering intervention,2,2,0,5,0,"The claim 'Ordered SAEs impose an hierarchical structure that reliably identifies steerable features' is supported by steering interventions (Equation 6, Figure 4), which are interventional methods (Rung 2). The linguistic markers 'identifies steerable features' imply causal sufficiency—i.e., that activating these features changes model output—which matches the interventional evidence. The claim does not assert uniqueness or mechanistic necessity (e.g., 'the mechanism' or 'necessarily required'), so it does not rise to Rung 3. The method (steering) and claim (identifying steerable features) are aligned at Rung 2. No hedge is present ('reliably' is a strength qualifier, not a hedge)."
2512.05794,2512.05794-03,SAE latents collectively represent antibody information following sparsification,body,2,SAE feature attribution,1,3,2,4,0,"The method used is SAE feature attribution, which is a Rung 1 (observational) method as it identifies which SAE features activate without intervention. The claim states that SAE latents 'collectively represent antibody information', where 'represent' is a Rung 3 linguistic marker indicating mechanistic interpretation. According to the decision tree for 'represents', since the paper does not provide interventional evidence for this specific claim and the context suggests a mechanistic reading rather than mere decodability, it should be coded as Rung 3. The claim is stated without hedging (no words like 'may' or 'suggests'), so hedge_flag is 0. Confidence is 4 because while the term 'represent' is clearly Rung 3, there is minor ambiguity in whether the authors intend this as a strong mechanistic claim versus a looser synonym for 'encode information'."
2512.05794,2512.05794-04,top latents encoded contextual information of the preceding residues,body,2,SAE feature attribution,1,3,2,5,0,"The method used is SAE feature attribution, which identifies which sparse autoencoder features activate for given inputs. This is a purely observational technique that does not involve any intervention on the model, so it is classified as Rung 1. The claim states that 'top latents encoded contextual information of the preceding residues' - the verb 'encoded' is a Rung 3 linguistic marker indicating mechanistic representation. According to the decision tree for 'encodes', since the paper only uses SAE attribution (Rung 1 method) without interventional evidence, and the claim is about what the latent represents rather than just what it correlates with, this should be coded as Rung 3. The claim is stated definitively without any hedging language like 'may' or 'suggests', so hedge_flag is 0. This is a clear case of overclaiming where a mechanistic interpretation (Rung 3) is made based on purely correlational evidence (Rung 1)."
2512.05794,2512.05794-05,Positively steering on latent 12 increased IGHJ4 proportion in model generation (Pearson R=0.939),body,2,Steering vectors,2,2,0,5,0,"The method used is steering vectors, which involves adding a scaled decoder vector to the hidden state to influence generation. This is an interventional method that tests causal effects, placing it on Rung 2. The claim states that steering on latent 12 'increased IGHJ4 proportion', which is a causal claim about changing model behavior, supported by a correlation coefficient. This matches Rung 2 linguistic markers like 'intervening on X changes Y'. There is no mechanistic or uniqueness language (e.g., 'encodes', 'the circuit', 'controls') that would elevate it to Rung 3. The claim is stated without hedging (e.g., no 'may' or 'suggests'), so hedge_flag=0. The evidence (Pearson R) directly supports the causal effect, and the method is appropriate for the claim level."
2601.03047,2601.03047-01,We successfully reproduce basic feature extraction and steering capabilities,abstract,3,SAE feature attribution and steering,1,2,1,5,1,"The claim 'we successfully reproduce basic feature extraction and steering capabilities' is made in the abstract and contains the hedge 'successfully reproduce' which indicates some caution. The methods used are SAE feature attribution (observing activations) and steering (intervention via clamping), but the steering in this paper is used descriptively to test feature behavior, not as a causal intervention to establish sufficiency. The paper itself shows that steering effects are fragile and inconsistent (Section 5.5), and the authors question the representational faithfulness of features (Section 6.4). Therefore, while steering is an R2 method, the way it's used here—combined with attribution—does not robustly establish causal sufficiency. The claim uses 'steering capabilities' which implies the features can reliably influence output (R2), but the evidence presented is largely correlational (activation patterns) with inconsistent intervention results. Thus, the method rung is R1 (observational), while the claim rung is R2 (causal), resulting in overclaiming. The hedge 'successfully reproduce' is present, hence hedge_flag=1. Confidence is high (5) because the paper's own results undermine the reliability of steering as a causal intervention."
2601.03047,2601.03047-02,feature steering exhibits substantial fragility with sensitivity to layer selection steering magnitude and context,abstract,3,"Feature steering experiments with systematic variation of layer, magnitude, and context",2,2,0,5,1,"The claim is about the fragility of feature steering, which is based on the authors' own steering experiments where they varied layer selection, steering magnitude, and context. Feature steering is an interventional method (Rung 2) as it involves clamping feature activations to observe changes in model output. The claim uses the phrase 'exhibits substantial fragility' which indicates a causal effect of these parameters on steering reliability, placing it at Rung 2. The word 'substantial' acts as a hedge, indicating some caution in the strength of the claim, hence hedge_flag=1. The evidence comes directly from their intervention-based experiments, not from purely observational analysis."
2601.03047,2601.03047-03,We observe non-standard activation behavior and demonstrate the difficulty to distinguish thematically similar features from one another,abstract,3,SAE feature attribution,1,1,0,5,0,"The claim 'We observe non-standard activation behavior and demonstrate the difficulty to distinguish thematically similar features from one another' is based on SAE feature attribution, which is a Rung 1 (observational) method. The claim uses the verb 'observe' and describes activation patterns and difficulties in distinguishing features, which aligns with Rung 1 linguistic markers like 'activates on' and 'is associated with'. There is no causal or mechanistic language (e.g., 'causes', 'controls', 'encodes') that would elevate it to Rung 2 or 3. The claim is stated as a direct observation without hedging, hence hedge_flag=0. The reasoning is clear from the abstract and supported by the paper's methodology of analyzing SAE feature activations."
2601.03047,2601.03047-04,current methods often fall short of the systematic reliability required for safety-critical applications,abstract,3,"Replication of feature extraction and steering with open-source SAEs on Llama 3.1, including activation analysis, specificity testing, and steering experiments with varying coefficients and layers.",1,2,1,4,1,"The claim is made in the abstract and states that current methods 'often fall short' (hedge_flag=1) of reliability for safety-critical applications. The methods used in the paper involve replicating Anthropic's SAE-based feature extraction and steering, analyzing activation patterns, specificity, and steering effects across layers and coefficients. These methods are observational (SAE feature attribution, activation logging) and interventional (steering), but the core evidence for the claim comes from observing inconsistent and fragile steering behavior, which is primarily Rung 1 (observational). The claim itself is causal (Rung 2) as it asserts that the methods are insufficient for reliable control, implying a causal limitation. The hedge 'often fall short' reduces the strength, but the claim still asserts a causal deficiency. The paper does not use counterfactual or necessity tests (Rung 3), so method_rung is 1. The claim_rung is 2 because it makes a causal claim about the insufficiency of the methods for a specific purpose (safety-critical reliability)."
2507.08802,2507.08802-01,any neural network can be mapped to any algorithm rendering this unrestricted notion of causal abstraction trivial and uninformative,abstract,3,Theoretical proof with empirical validation using distributed alignment search (DAS) and interchange intervention accuracy (IIA) with non-linear alignment maps,2,3,1,5,0,"The method used is interventional (Rung 2) as it relies on distributed alignment search (DAS) with interchange intervention accuracy (IIA), which involves interventions on model representations. The claim is stated as 'any neural network can be mapped to any algorithm' which is a strong mechanistic claim (Rung 3) asserting a fundamental property about the relationship between networks and algorithms. The claim uses definitive language without hedging ('can be mapped', 'rendering... trivial') and makes a universal statement about all neural networks and algorithms. This represents overclaiming as the interventional methods (DAS with IIA) cannot fully support such a strong universal mechanistic claim about the triviality of causal abstraction across all possible network-algorithm pairs."
2507.08802,2507.08802-02,it is possible to perfectly map models to algorithms even when these models are incapable of solving the actual task,abstract,3,Distributed alignment search (DAS) with non-linear alignment maps (RevNet),2,2,0,5,0,"The method used is distributed alignment search (DAS) with non-linear alignment maps (RevNet), which involves intervening on model representations by mapping them through a learned function and measuring the effect on behavior (interchange intervention accuracy). This constitutes an interventional method (Rung 2). The claim states that models can be 'perfectly mapped' to algorithms even when they can't solve the task, which describes a causal effect of the alignment mapping intervention on the model's behavior matching the algorithm. The linguistic marker 'map' in this context refers to the intervention's effect, not a mechanistic claim about how the model inherently represents the algorithm. The claim is stated as a direct empirical finding from their experiments (e.g., achieving 100% IIA on randomly initialized models), with no hedging. Therefore, both method and claim are at Rung 2, showing no overclaim."
2507.08802,2507.08802-03,randomly initialised language models our alignment maps reach 100% interchange-intervention accuracy on the indirect object identification task,abstract,3,Distributed alignment search (DAS) with non-linear alignment maps,2,2,0,5,0,"The method used is distributed alignment search (DAS) with non-linear alignment maps, which involves interventions on model representations (specifically, intervening on latent variables in the alignment map). This qualifies as an interventional method (Rung 2) because it actively modifies the model's internal states and measures the effect on behavior (interchange intervention accuracy). The claim states that 'our alignment maps reach 100% interchange-intervention accuracy', which describes a causal effect of the intervention (the alignment map) on the model's behavior. The linguistic marker 'reach' combined with the intervention-based metric (IIA) indicates a Rung 2 causal claim about the sufficiency of the intervention to produce the desired behavior. There is no mechanistic or uniqueness language (e.g., 'encodes', 'the circuit', 'represents') that would elevate this to Rung 3. The claim is stated as a definitive result without hedging."
2507.08802,2507.08802-04,causal abstraction is not enough for mechanistic interpretability as it becomes vacuous without assumptions about how models encode information,abstract,3,"Theoretical proof and empirical validation using interchange intervention accuracy (IIA) with varying alignment map complexity (identity, linear, non-linear RevNet)",2,3,1,5,0,"The method involves both theoretical proof (Theorem 1) and empirical intervention through alignment maps of varying complexity (identity, linear, non-linear) to measure IIA. This constitutes interventional evidence (Rung 2) as it systematically manipulates model representations. The claim states that 'causal abstraction is not enough for mechanistic interpretability' and that it 'becomes vacuous' - this is a strong mechanistic claim about the fundamental nature of how models encode information, using definitive language without hedging. The claim asserts a universal property about the insufficiency of causal abstraction, which goes beyond the interventional evidence and makes a counterfactual statement about what would happen in all cases without encoding assumptions, thus reaching Rung 3. The abstract presents this as a definitive conclusion, not a hypothesis."
2311.17030,2311.17030-01,even if a subspace intervention makes the model's output behave as if the value of a feature was changed this effect may be achieved by activating a dormant parallel pathway,abstract,3,subspace activation patching,2,3,1,5,0,"The method used is subspace activation patching, which is an interventional method (Rung 2) as it involves replacing activation values and measuring effects on output. The claim states that the effect 'may be achieved by activating a dormant parallel pathway' - this uses the functional verb 'activating' and implies a mechanistic explanation of how the effect is produced, which constitutes a Rung 3 claim about the underlying mechanism. The claim is stated as a definitive finding without hedging language like 'may' or 'suggests'. This represents overclaiming as the interventional method (Rung 2) cannot establish the mechanistic pathway claim (Rung 3)."
2311.17030,2311.17030-02,patching of subspaces can lead to an illusory sense of interpretability,abstract,3,subspace activation patching,2,2,0,5,1,"The method used is subspace activation patching, which is an interventional method (Rung 2) as it involves replacing activation subspaces and measuring effects. The claim states that this method 'can lead to an illusory sense of interpretability' - the modal 'can lead' makes this a causal claim about potential effects (Rung 2), not a mechanistic claim about how the model fundamentally works (Rung 3). The hedge 'can' is present, so hedge_flag=1. This is a clear case with high confidence."
2311.17030,2311.17030-03,we demonstrate this phenomenon in a distilled mathematical example in two real-world domains,body,1,subspace activation patching,2,2,0,5,0,"The claim states they demonstrate the phenomenon using a 'distilled mathematical example' and 'real-world domains'. The method used throughout the paper is subspace activation patching, which is an interventional method (Rung 2) as it involves replacing activation subspaces and measuring effects. The claim uses the phrase 'demonstrate this phenomenon', which indicates showing causal effects under intervention, aligning with Rung 2 linguistic markers like 'demonstrate' and 'show'. The claim does not use mechanistic language like 'encodes', 'represents', or 'the circuit', so it does not rise to Rung 3. The claim is stated as a factual statement without hedging words like 'may' or 'suggest'."
2311.17030,2311.17030-04,there is an inconsistency between fact editing performance and fact localization,abstract,3,"The paper presents a theoretical and empirical analysis of subspace activation patching and its relationship to rank-1 fact editing, demonstrating through mathematical examples and experiments in IOI and factual recall tasks that activation patching can create an 'interpretability illusion'.",2,2,0,5,0,"The method used is interventional (Rung 2) as the paper employs activation patching and rank-1 editing, which are causal interventions that measure effects under specific changes to model activations or weights. The claim 'there is an inconsistency between fact editing performance and fact localization' is a causal claim (Rung 2) because it asserts a causal relationship between two phenomena - the performance of fact editing and the accuracy of fact localization. The paper provides evidence for this through interventions showing that successful fact editing can occur even when facts are not localized in the edited components. The claim does not use mechanistic language like 'encodes' or 'the circuit' that would elevate it to Rung 3, nor does it use correlational language that would make it Rung 1. The claim is stated as a direct finding without hedging language."
2404.15255,2404.15255-01,activation patching is a popular mechanistic interpretability technique but has many subtleties,abstract,3,activation patching,2,1,0,5,1,"The claim is about activation patching as a technique, not a claim about model internals. However, per the codebook, we classify the method used (activation patching) as Rung 2 (Interventional), as it involves replacing activations to measure causal effects. The claim itself — that the technique is 'popular' and 'has many subtleties' — is a meta-level, observational statement about the method, not an empirical claim about model internals. It contains no linguistic markers of causal or mechanistic claims (Rung 2 or 3), so it is best classified as Rung 1 (observational). The hedge 'has many subtleties' and the general caution in tone justify hedge_flag=1. The claim is not overclaiming because it does not make strong assertions about model mechanisms. Confidence is high (5) because this is a clear meta-claim about methodology, not a mechanistic claim about a model."
2404.15255,2404.15255-02,varying these hyperparameters could lead to disparate interpretability results,abstract,3,Not applicable - this is a methods guidance paper,1,1,0,5,1,"This paper is a methods guidance document, not an empirical study with specific methods applied to a model. The claim 'varying these hyperparameters could lead to disparate interpretability results' is a general warning about methodological sensitivity, using the hedging word 'could'. It makes an associational claim (Rung 1) about potential relationships between hyperparameters and results, without asserting causation or mechanism. The hedge 'could' indicates uncertainty. Since this is meta-advice about methods rather than application of a specific method, I've classified method_used as 'Not applicable'. The claim is appropriately cautious and matches the paper's purpose of providing guidance."
2309.16042,2309.16042-01,systematically examine the impact of methodological details in activation patching,abstract,3,Activation patching,2,2,0,5,0,"The method used is activation patching, which is an interventional method (Rung 2) as it involves intervening on latent activations to measure causal effects. The claim 'systematically examine the impact of methodological details in activation patching' describes the paper's goal of studying how different methodological choices (corruption methods, metrics) affect activation patching results. This is a causal claim about the impact of methodological variables on interpretability outcomes, which matches the interventional nature of the method. The claim uses no hedging language and is stated as a direct objective. This is a clear case of Rung 2 method supporting a Rung 2 claim, with no overclaiming."
2309.16042,2309.16042-02,varying these hyperparameters could lead to disparate interpretability results,abstract,3,"Systematic comparison of activation patching variants (corruption methods, metrics, sliding window)",2,2,0,5,0,"The method used is activation patching (interventional, Rung 2) applied systematically across different hyperparameters (corruption methods, metrics, window sizes). The claim 'varying these hyperparameters could lead to disparate interpretability results' is a causal claim about the effect of methodological choices on outcomes, using 'could lead to' which indicates a causal relationship. This matches Rung 2 causal language. The claim is stated definitively without hedging words like 'may' or 'suggest'. The evidence comes from direct interventions comparing different patching configurations, which establishes causal effects of methodological choices on localization outcomes."
2512.06681,2512.06681-01,early layers (0-3) act as lexical sentiment detectors encoding stable position specific polarity signals,abstract,3,activation patching,2,3,1,5,0,"The method used is activation patching, which is an interventional technique (Rung 2) as it involves replacing activations and measuring causal effects. The claim states that early layers 'act as lexical sentiment detectors' and 'encoding stable position specific polarity signals'. The phrase 'act as' implies a functional role, and 'encoding' is a mechanistic term. According to the decision tree for 'encodes', since the paper provides interventional evidence (activation patching), we assess whether the claim is about the intervention's result or the underlying mechanism. The claim goes beyond the intervention result to assert a mechanistic role (what the layers do), so it is Rung 3. There is no hedge (e.g., 'may', 'suggests'), so hedge_flag is 0. The claim is stated as a definitive finding in the abstract, with strong confidence based on the methodology and results presented."
2512.06681,2512.06681-02,contextual phenomena such as negation sarcasm domain shifts are integrated primarily in late layers (8-11),abstract,3,activation patching,2,3,1,5,0,"The method used is activation patching, which is an interventional technique (Rung 2). The claim states that contextual phenomena 'are integrated primarily in late layers (8-11)', using the verb 'integrated', which implies a mechanistic role (Rung 3). This is a functional attribution suggesting the model performs contextual integration in those layers, going beyond causal sufficiency to imply a specific computational mechanism. There is no hedge (e.g., 'may', 'suggests'), so hedge_flag is 0. This follows the common overclaim pattern of Rung 2 method → Rung 3 claim (e.g., 'performs', 'integrates')."
2512.06681,2512.06681-03,GPT-2's sentiment computation differs from the predicted hierarchical pattern,abstract,3,Activation patching,2,3,1,5,0,"The method used is activation patching, which is an interventional technique (Rung 2) as it involves substituting activations and measuring causal effects. The claim states that 'GPT-2's sentiment computation differs from the predicted hierarchical pattern', which attributes a specific computational mechanism to the model. The term 'computation' implies a mechanistic account of how the model processes sentiment, going beyond mere causal influence to describe the underlying algorithmic structure. This constitutes a Rung 3 claim because it asserts a specific mechanistic narrative about the model's internal processing. There is no hedging language (e.g., 'may', 'suggests') in the claim, so the hedge_flag is 0. The confidence is high (5) because the linguistic marker 'computation' is a clear Rung 3 indicator per the codebook, and activation patching is unambiguously Rung 2."
2511.05923,2511.05923-01,MHSAs of the last token in middle layers play a critical role in aggregating cross-modal information,abstract,3,Causal tracing,2,2,0,5,0,"The method used is causal tracing (activation patching with Gaussian noise perturbations), which is an interventional method that measures causal effects by restoring activations and observing changes in output probabilities. This corresponds to Method Rung 2. The claim states that 'MHSAs of the last token in middle layers play a critical role in aggregating cross-modal information'. The phrase 'play a critical role' indicates a causal influence, which aligns with Rung 2 causal claims (e.g., 'mediates', 'influences', 'has causal effect on'). It does not use stronger mechanistic language like 'encodes', 'represents', 'the circuit', or 'performs', which would indicate Rung 3. The claim is stated without hedging (no 'may', 'suggests', etc.), so hedge_flag is 0. The abstract explicitly links this claim to the causal tracing results, confirming method-claim alignment. Confidence is high (5) because both method and claim are clearly stated and well-aligned in standard terminology."
2511.05923,2511.05923-02,FFNs exhibit a three-stage hierarchical progression for the storage and transfer of visual object representations,abstract,3,Causal tracing,2,3,1,5,0,"The method used is causal tracing (activation patching with Gaussian noise perturbations), which is an interventional method that measures causal effects by restoring activations and quantifying recovery in output probabilities. This places it on Rung 2. The claim states that 'FFNs exhibit a three-stage hierarchical progression for the storage and transfer of visual object representations.' The terms 'storage' and 'transfer' imply mechanistic roles (Rung 3), and 'representations' suggests the model explicitly encodes and manipulates visual object information as internal states. There is no hedge (e.g., 'may' or 'suggests'), and the claim is stated as a definitive finding. The decision tree for 'stores'/'encodes' applies: the paper uses interventional evidence (Rung 2), but the claim is about the underlying mechanism (how FFNs process representations), not just the result of the intervention, so it is Rung 3. Thus, claim_rung (3) > method_rung (2), indicating overclaiming."
2511.05923,2511.05923-03,we propose Intermediate Representation Injection (IRI) that reinforces visual object information flow,abstract,3,Causal tracing,2,2,0,5,0,"The method used is causal tracing (activation patching with Gaussian noise perturbations), which is an interventional method (Rung 2) as it measures the causal effect of restoring specific activations. The claim states that IRI 'reinforces visual object information flow'—this is a causal claim about influencing information flow, supported by the interventional evidence from FCCT. The language 'reinforces' implies a causal effect (Rung 2), not a full mechanistic account (Rung 3). There is no hedge (e.g., 'may', 'suggests'), so hedge_flag=0. The claim is stated as a direct outcome of the method, and the method supports this level of claim."
2601.05679,2601.05679-01,many contrastively selected candidates are highly sensitive to token-level interventions with 45-90% activating after injecting only a few associated tokens,abstract,3,Causal token injection,2,2,0,5,0,"The method used is causal token injection, which involves intervening on the input by injecting tokens and measuring the effect on feature activation. This is an interventional method that establishes causal effects under specific interventions, so it is Rung 2. The claim states that features are 'highly sensitive to token-level interventions' and quantifies the effect (45-90% activation), which uses causal language ('sensitive to interventions') and reports an effect size. This matches Rung 2 linguistic markers like 'intervening on X changes Y'. The claim is stated as a direct result without hedging (e.g., 'may' or 'suggests'), so hedge_flag is 0. The claim and method are aligned at Rung 2, with no overclaiming."
2601.05679,2601.05679-02,LLM-guided falsification produces targeted non-reasoning inputs that trigger activation,abstract,3,LLM-guided falsification,2,2,0,5,0,"The method used is LLM-guided falsification, which involves generating counterexamples and testing activation—this is an interventional method (Rung 2) because it actively constructs inputs to test feature behavior. The claim states that this method 'produces targeted non-reasoning inputs that trigger activation', which describes a causal effect (intervening on inputs changes activation), matching Rung 2 linguistic markers like 'produces' and 'trigger'. There is no mechanistic or uniqueness language (e.g., 'encodes', 'the circuit'), so it does not rise to Rung 3. The claim is stated confidently without hedging (e.g., 'may' or 'suggests'), so hedge_flag=0. This is a clear case with high confidence."
2601.05679,2601.05679-03,sparse decompositions can favor low-dimensional correlates that co-occur with reasoning,abstract,3,Causal token injection and LLM-guided counterexample construction,2,3,1,5,0,"The method used is causal token injection and LLM-guided counterexample construction, which are interventional techniques that test the effect of specific inputs on feature activation. This qualifies as Rung 2 (Interventional). The claim states that 'sparse decompositions can favor low-dimensional correlates that co-occur with reasoning', which uses the strong causal verb 'favor' and makes a mechanistic assertion about what the decomposition process does. This goes beyond mere correlation and attributes a functional role to the decomposition, making it a Rung 3 claim. The claim is stated as a definitive finding without hedging (e.g., 'may' or 'suggests'), so hedge_flag is 0. The abstract presents this as a key result of their interventional experiments, and the paper's entire methodology is designed to support this mechanistic conclusion about the behavior of SAEs."
2509.06608,2509.06608-01,the last-layer steering vector acts like a token-substitution bias concentrated on the first generated token,body,1,Steering vectors,2,3,1,5,0,"The method used is steering vectors, which is an interventional method (Rung 2) as it involves adding a direction to the residual stream and observing changes in behavior. The claim states that the vector 'acts like a token-substitution bias', which is a mechanistic interpretation implying a functional role ('acts like') and a specific computational effect ('token-substitution bias'). This constitutes a Rung 3 claim because it attributes a causal mechanism and functional role, going beyond mere intervention effects. The claim is stated definitively without hedging (e.g., 'may' or 'suggests'), so hedge_flag=0. This matches the common overclaim pattern of steering → mechanistic claims (R2→R3)."
2509.06608,2509.06608-02,the penultimate-layer vector operates through the MLP and unembedding preferentially up-weighting process words,body,1,Steering vectors,2,3,1,5,0,"The method used is steering vectors, which is an interventional method (Rung 2) as it involves adding a direction to the residual stream and observing the effect on model behavior. The claim states that the vector 'operates through the MLP and unembedding' and 'preferentially up-weighting process words', which attributes a specific mechanistic function ('operates through') and causal influence on token probabilities. This constitutes a Rung 3 claim because it goes beyond showing causal effect (Rung 2) to asserting a specific mechanism of action ('operates through') and functional role ('up-weighting process words'). The claim is stated as a definitive finding without hedging (e.g., 'we find that', 'we show'), hence hedge_flag=0. The confidence is high (5) because the linguistic markers 'operates through' and 'preferentially up-weighting' clearly indicate a mechanistic attribution, and the method (steering) only supports causal sufficiency, not the full mechanism."
2509.06608,2509.06608-03,steering vectors transfer to other models,body,1,"Steering vectors transfer across related models. Across multiple model families and sizes, steering vectors trained in one model often retain a non-trivial fraction of their performance when inserted into a closely matched model, suggesting that the underlying steering directions are largely preserved under fine-tuning and instruction tuning.",2,2,0,5,0,"The method used is steering vector transfer, which involves inserting a trained vector from one model into another and measuring performance change. This is an interventional method (Rung 2) because it actively modifies the model's computation by adding the vector. The claim 'steering vectors transfer to other models' is stated as a causal effect on behavior (performance retention), which matches Rung 2 linguistic markers like 'retain performance' and 'suggesting... preserved'. There is no mechanistic or uniqueness claim (e.g., 'the circuit' or 'encodes'), so it does not reach Rung 3. The claim is stated confidently without hedging (e.g., 'often retain', 'suggesting'), so hedge_flag=0. This is a clear case with strong alignment between method and claim rung."
2505.22637,2505.22637-01,all seven prompt types produce a net positive steering effect but exhibit high variance across samples,abstract,3,Steering vectors (Contrastive Activation Addition),2,2,0,5,0,"The method used is Contrastive Activation Addition (CAA), which involves adding a learned bias vector to activations during inference. This is an interventional method (Rung 2) because it actively modifies the model's internal state and measures the effect on outputs. The claim states that 'all seven prompt types produce a net positive steering effect but exhibit high variance across samples'—this describes a causal effect (steering changes output logits on average) and variability in that effect, which aligns with Rung 2 causal claims (e.g., 'intervening on X changes Y'). There is no mechanistic or uniqueness language (e.g., 'encodes', 'the circuit', 'performs'), so it does not rise to Rung 3. The claim is stated as a direct finding without hedging (e.g., 'may', 'suggests'), so hedge_flag=0. Confidence is high (5) because both method and claim are clearly described and match standard definitions."
